18-12-2023 00:00:10,CHILLER-AVBRH,60,2,32635.7,11270.7,10994.8,10370.3,0.0,0.0,0.0,0.0,-0.828266,-0.824846,-0.837367,-0.822317,39402.5,13664.0,13130.2,12611.0,436.414,437.92400000000004,435.685,435.63199999999995,251.635,252.90400000000002,251.967,250.03400000000002,52.1335,53.9911,51.9321,50.4772,50.2184,925114000.0,1157020000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,11.0,20.5,20.6,140.107,56141.0
18-12-2023 00:00:13,CHILLER-AVBRH,61,2,2260.98,961.7510000000001,686.557,612.668,0.0,0.0,0.0,0.0,-0.42498100000000005,-0.50136,-0.389181,-0.37152399999999997,5320.17,1918.28,1764.11,1649.07,434.05699999999996,435.2,435.43300000000005,431.539,250.605,250.082,251.713,250.019,7.08886,7.64803,7.0179100000000005,6.60065,50.2207,809927000.0,1031720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,11.8,20.0,20.1,140.107,56141.0
18-12-2023 00:02:14,CHILLER-AVBRH,60,2,33152.7,11268.0,11222.9,10661.8,0.0,0.0,0.0,0.0,-0.8305969999999999,-0.82694,-0.8344360000000001,-0.8304159999999999,39914.3,13626.2,13449.7,12839.1,437.36,439.175,436.77,436.134,252.528,253.15099999999998,252.542,251.89,52.7855,54.0295,53.2815,51.0454,50.2345,925115000.0,1157020000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,11.0,20.4,20.5,140.64600000000002,56145.7
18-12-2023 00:02:17,CHILLER-AVBRH,61,2,2269.83,959.059,685.6289999999999,625.146,0.0,0.0,0.0,0.0,-0.42510699999999996,-0.501359,-0.385929,-0.376362,5339.44,1912.92,1776.57,1661.02,434.95300000000003,435.902,436.55,432.407,251.122,250.482,252.225,250.66,7.10877,7.65333,7.04885,6.62413,50.2357,809927000.0,1031720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,11.8,19.9,20.0,140.64600000000002,56145.7
18-12-2023 00:04:10,CHILLER-AVBRH,60,2,32234.5,11049.3,10805.2,10380.1,0.0,0.0,0.0,0.0,-0.8260770000000001,-0.823772,-0.831528,-0.822851,39021.2,13413.0,12994.4,12614.8,435.94199999999995,437.251,435.542,435.032,251.71200000000002,252.34599999999998,251.59400000000002,251.196,51.876000000000005,53.3596,51.9577,50.3106,50.119,925116000.0,1157020000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,11.0,20.3,20.4,139.50799999999998,56150.4
18-12-2023 00:04:13,CHILLER-AVBRH,61,2,46844.6,14608.4,16266.1,15970.1,0.0,0.0,0.0,0.0,-0.683024,-0.660212,-0.6692279999999999,-0.7195229999999999,68584.1,22126.8,24305.8,22195.4,430.9,432.08,431.907,428.714,248.78599999999997,248.675,249.604,248.079,92.0201,89.4878,97.3308,89.2418,50.1128,809928000.0,1031720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,11.0,19.7,20.6,139.50799999999998,56150.4
18-12-2023 00:06:09,CHILLER-AVBRH,60,2,32172.1,11245.6,10773.5,10153.0,0.0,0.0,0.0,0.0,-0.827139,-0.826616,-0.8394209999999999,-0.814652,38895.7,13604.4,12834.5,12462.9,435.93300000000005,437.26800000000003,435.37199999999996,435.158,251.343,252.49599999999998,251.648,249.886,51.79600000000001,53.9644,51.1466,50.2771,50.0165,925117000.0,1157020000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,11.1,20.2,20.3,139.121,56155.0
18-12-2023 00:06:13,CHILLER-AVBRH,61,2,45616.1,14165.1,15934.8,15516.3,0.0,0.0,0.0,0.0,-0.673299,-0.6500100000000001,-0.65876,-0.711288,67750.1,21792.1,24189.0,21814.4,430.81800000000004,432.065,432.038,428.353,248.735,248.465,249.72400000000002,248.017,90.9563,88.2871,96.7086,87.8733,50.0119,809929000.0,1031720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,10.6,19.5,21.1,139.121,56155.0
18-12-2023 00:08:10,CHILLER-AVBRH,60,2,32328.6,11116.9,10930.4,10281.3,0.0,0.0,0.0,0.0,-0.827485,-0.8217260000000001,-0.837621,-0.822917,39068.5,13528.7,13049.3,12493.7,434.723,436.61,433.908,433.65,250.99,251.80599999999998,250.981,250.185,51.907,53.533,52.1808,50.0073,50.0229,925118000.0,1157020000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,11.2,20.2,20.3,139.317,56159.7
18-12-2023 00:08:13,CHILLER-AVBRH,61,2,45483.7,13959.5,15857.1,15667.1,0.0,0.0,0.0,0.0,-0.672287,-0.643768,-0.655283,-0.717449,67655.2,21684.0,24198.9,21837.2,430.624,431.902,431.954,428.01599999999996,248.623,248.30900000000003,249.688,247.873,90.759,87.2197,96.9374,88.1197,50.0219,809931000.0,1031730000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,10.7,19.7,21.2,139.317,56159.7
18-12-2023 00:10:10,CHILLER-AVBRH,60,2,32041.4,10873.6,10726.8,10441.0,0.0,0.0,0.0,0.0,-0.825917,-0.825685,-0.8270129999999999,-0.825034,38795.0,13169.2,12970.6,12655.3,434.60400000000004,435.849,434.477,433.485,250.921,251.352,250.907,250.50599999999997,51.5745,52.4493,51.7641,50.5101,49.9617,925119000.0,1157020000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,11.2,20.3,20.4,139.72799999999998,56164.4
